loan_status,recoveries,total_pymnt,total_rec_int,total_rec_late_fee,total_rec_prncp,loan_amnt,term,int_rate,sub_grade,installment,issue_d,annual_inc,emp_length,emp_title,dti,verification_status,purpose,home_ownership,addr_state,zip_code,avg_cur_bal,delinq_2yrs,delinq_amnt,earliest_cr_line,inq_last_6mths,open_acc,open_il_12m,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_tl_90g_dpd_24m,percent_bc_gt_75,pub_rec,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bc_limit,revol_bal_joint,annual_inc_joint,dti_joint,verification_status_joint,dti_joint,loan_id
Charged Off,878.52,8768.62,3002.17,0.0,4887.93,11200.0, 60 months, 12.99%,C2,254.78,Apr-2016,48000.0,3 years,Police Officer,25.5,Not Verified,credit_card,MORTGAGE,WI,530xx,15866.0,0.0,0.0,Feb-2008,0.0,12.0,2.0,1.0,3.0,6.0,8.0,5.0,8.0,0.0,33.3,0.0,0.0,8534.0,56.5%,0.0,190387.0,205252.0,19.0,46259.0,11800.0,,,,,,75088
Fully Paid,0.0,40903.8961487146,5903.9,0.0,35000.0,35000.0, 36 months, 10.75%,B4,1141.72,Apr-2016,106000.0,10+ years,Truck Driver,22.95,Source Verified,debt_consolidation,MORTGAGE,OK,731xx,10221.0,0.0,0.0,Apr-1993,0.0,17.0,1.0,0.0,2.0,11.0,8.0,12.0,16.0,0.0,12.5,0.0,0.0,18093.0,27.8%,0.0,163540.0,247648.0,26.0,60585.0,42600.0,,,,,,97380
Charged Off,3713.0,10466.33,1847.69,19.93,4885.71,12000.0, 36 months, 11.99%,C1,398.52,Apr-2016,67600.0,10+ years,Foreman,13.15,Not Verified,debt_consolidation,MORTGAGE,FL,325xx,8122.0,0.0,0.0,Nov-2000,0.0,4.0,1.0,0.0,3.0,5.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,7885.0,68.6%,0.0,32489.0,36952.0,8.0,32489.0,11500.0,,,,,,75090
Charged Off,4181.32,24760.06,10789.38,0.0,9789.36,28000.0, 60 months, 19.53%,D5,734.53,Apr-2016,50000.0,10+ years,CNC machinist ,24.84,Source Verified,debt_consolidation,MORTGAGE,MN,560xx,12004.0,0.0,0.0,Jul-1995,0.0,11.0,0.0,0.0,4.0,4.0,11.0,7.0,7.0,0.0,25.0,1.0,1.0,7275.0,44.4%,0.0,132045.0,158006.0,19.0,36024.0,12100.0,,80000.0,15.94,Not Verified,15.94,75091
Charged Off,1429.86,7806.96,3890.17,0.0,2486.93,23900.0, 60 months, 20.75%,E2,643.22,Apr-2016,187000.0,10+ years,Manager,20.03,Not Verified,home_improvement,MORTGAGE,WA,980xx,55723.0,1.0,0.0,Oct-1995,0.0,8.0,0.0,0.0,1.0,8.0,12.0,2.0,11.0,0.0,100.0,0.0,0.0,3492.0,33.3%,0.0,445782.0,505347.0,28.0,153003.0,3500.0,,,,,,75093
Charged Off,19150.33,59100.01,25138.31,355.11,14456.26,32500.0, 60 months, 28.14%,G2,1014.67,Apr-2016,65000.0,10+ years,Accountant ,22.69,Verified,debt_consolidation,MORTGAGE,IN,460xx,12630.0,0.0,0.0,Sep-2002,0.0,7.0,1.0,0.0,1.0,4.0,13.0,3.0,5.0,0.0,50.0,1.0,0.0,16971.0,58.5%,1.0,88411.0,112522.0,22.0,88411.0,24000.0,,,,,,75094
Charged Off,2421.62,30652.64,14220.39,0.0,14010.63,25000.0, 60 months, 21.97%,E4,690.05,Apr-2016,62434.0,10+ years,Senior Case Technician,27.26,Verified,debt_consolidation,MORTGAGE,IL,606xx,2236.0,0.0,0.0,Dec-2001,0.0,11.0,2.0,0.0,4.0,4.0,13.0,6.0,6.0,0.0,100.0,1.0,1.0,11756.0,97.2%,0.0,22358.0,41543.0,20.0,22358.0,10500.0,,,,,,75096
Charged Off,3920.0,18497.38,7019.72,21.72,7535.94,16000.0, 60 months, 21.18%,E3,434.48,Apr-2016,80000.0,2 years,IT Consultant,16.67,Not Verified,credit_card,MORTGAGE,TX,760xx,35404.0,1.0,0.0,Aug-1997,0.0,11.0,1.0,1.0,4.0,5.0,7.0,8.0,11.0,0.0,75.0,0.0,0.0,18490.0,62.9%,0.0,354039.0,361173.0,23.0,85116.0,19300.0,,,,,,75098
Charged Off,0.0,2668.43,1683.78,0.0,984.65,20000.0, 60 months, 21.18%,E3,543.1,Apr-2016,108000.0,10+ years,budget analyst,32.97,Verified,debt_consolidation,MORTGAGE,MD,206xx,24762.0,0.0,0.0,Apr-2003,1.0,17.0,5.0,0.0,3.0,4.0,22.0,11.0,11.0,0.0,25.0,0.0,0.0,18805.0,47.6%,0.0,420962.0,478150.0,37.0,165597.0,22600.0,,,,,,75099
Charged Off,3052.36,7041.84,2433.6,20.0,1535.88,30225.0, 60 months, 19.99%,E1,800.61,Apr-2016,102000.0,10+ years,Teacher,26.02,Source Verified,debt_consolidation,MORTGAGE,NY,125xx,30171.0,0.0,0.0,Jul-2003,2.0,12.0,2.0,0.0,3.0,12.0,9.0,7.0,21.0,0.0,33.3,0.0,0.0,27706.0,49.1%,0.0,362050.0,404569.0,33.0,80205.0,22900.0,,,,,,75102
Charged Off,5489.0,26636.1,10551.39,29.24,10566.47,22075.0, 60 months, 19.99%,E1,584.73,Apr-2016,48000.0,4 years,Medication technician,35.9,Not Verified,debt_consolidation,RENT,CA,926xx,1960.0,2.0,0.0,Jan-2006,0.0,21.0,1.0,0.0,10.0,17.0,2.0,19.0,35.0,0.0,40.0,0.0,0.0,22326.0,59.2%,0.0,39195.0,75181.0,37.0,39195.0,20600.0,,,,,,75109
Charged Off,4032.01,31929.31,16497.4,0.0,11399.9,40000.0, 60 months, 23.13%,F1,1130.61,Apr-2016,90000.0,3 years,Support,29.35,Verified,credit_card,RENT,NJ,100xx,10421.0,0.0,0.0,Dec-2004,0.0,9.0,2.0,0.0,4.0,6.0,6.0,6.0,9.0,0.0,40.0,0.0,0.0,26901.0,37.3%,0.0,93785.0,155271.0,15.0,93785.0,57100.0,,,,,,75260
Charged Off,731.01,20256.52,8178.33,0.0,11347.18,24000.0, 60 months, 15.31%,C5,574.88,Apr-2016,75000.0,3 years,Regional manager ,6.03,Source Verified,other,RENT,FL,334xx,1069.0,0.0,0.0,Aug-2001,1.0,7.0,0.0,2.0,1.0,4.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1253.0,9.6%,0.0,7486.0,26848.0,12.0,7486.0,7100.0,,,,,,75023
Charged Off,0.0,9171.77,2775.25,0.0,6396.52,26400.0, 60 months,  8.39%,B1,540.24,Apr-2016,169961.05,2 years,Physician Assistant,12.97,Source Verified,debt_consolidation,RENT,VT,053xx,6172.0,0.0,0.0,Jun-1983,0.0,11.0,1.0,1.0,7.0,10.0,8.0,9.0,15.0,0.0,85.7,0.0,0.0,28594.0,81.2%,0.0,67896.0,96597.0,25.0,67896.0,31100.0,,,,,,75268
Charged Off,618.89,17318.66,5366.55,21.98,11311.24,20000.0, 60 months, 11.47%,B5,439.56,Apr-2016,211000.0,10+ years,Captain,5.37,Not Verified,home_improvement,OWN,LA,713xx,2954.0,1.0,0.0,Jun-1992,0.0,14.0,1.0,0.0,7.0,14.0,30.0,12.0,25.0,0.0,42.9,0.0,0.0,33777.0,71.3%,0.0,35451.0,55830.0,56.0,35451.0,40700.0,,,,,,75280
Charged Off,738.43,2170.07,599.62,0.0,832.02,7800.0, 36 months, 19.53%,D5,288.02,Apr-2016,85000.0,6 years,Exec. Dir. of SDS,29.65,Source Verified,debt_consolidation,OWN,IN,460xx,9991.0,1.0,0.0,Sep-2004,0.0,31.0,3.0,3.0,5.0,18.0,35.0,8.0,22.0,0.0,80.0,0.0,0.0,9194.0,68.1%,0.0,309731.0,329595.0,58.0,228034.0,7300.0,,,,,,75443
Charged Off,236.91,2119.83,537.99,0.0,1344.93,5000.0, 36 months, 12.99%,C2,168.45,Apr-2016,55000.0,1 year,Chef,17.13,Not Verified,other,RENT,MI,490xx,3390.0,0.0,0.0,Apr-2006,1.0,9.0,0.0,0.0,2.0,2.0,5.0,5.0,6.0,0.0,100.0,0.0,0.0,17722.0,93%,0.0,30517.0,45600.0,12.0,25455.0,15300.0,,,,,,75446
Charged Off,338.0,7000.35,1448.65,15.0,5198.7,6000.0, 36 months, 14.46%,C4,206.41,Apr-2016,21000.0,10+ years,sales,33.6,Source Verified,debt_consolidation,OWN,MO,648xx,1616.0,0.0,0.0,Apr-2005,1.0,9.0,0.0,0.0,0.0,2.0,10.0,7.0,16.0,0.0,,0.0,0.0,3702.0,43%,0.0,14546.0,21662.0,26.0,14546.0,0.0,,,,,,75451
Charged Off,0.0,11256.54,1575.42,0.0,9681.12,10000.0, 36 months,  9.75%,B3,321.5,Apr-2016,50000.0,4 years,Claims Examiner,14.76,Source Verified,debt_consolidation,MORTGAGE,MN,554xx,23044.0,1.0,0.0,Jun-2001,0.0,12.0,0.0,6.0,2.0,4.0,22.0,5.0,9.0,0.0,50.0,0.0,0.0,4970.0,52.9%,0.0,253480.0,269398.0,32.0,60311.0,6200.0,,,,,,75461
Charged Off,970.9,3949.08,390.09,0.0,2588.09,11000.0, 36 months,  5.32%,A1,331.27,Apr-2016,40000.0,10+ years,Production assistant ,13.98,Verified,debt_consolidation,MORTGAGE,NM,871xx,7436.0,0.0,0.0,May-1998,0.0,16.0,1.0,0.0,3.0,12.0,12.0,14.0,30.0,0.0,16.7,0.0,0.0,15529.0,25%,0.0,111544.0,171715.0,47.0,18157.0,45900.0,,,,,,75467
Charged Off,526.99,8160.3,2173.15,0.0,5460.16,16000.0, 36 months, 13.67%,C3,544.29,Apr-2016,44900.0,4 years,Store Manager,35.66,Not Verified,debt_consolidation,RENT,NY,140xx,2987.0,0.0,0.0,Oct-2005,0.0,12.0,2.0,0.0,4.0,9.0,5.0,9.0,14.0,0.0,20.0,1.0,1.0,8983.0,31.9%,0.0,35847.0,67725.0,19.0,35847.0,21500.0,,,,,,75470
Charged Off,0.0,7890.31,1976.82,0.0,5913.49,24000.0, 36 months, 10.75%,B4,782.9,Apr-2016,125000.0,10+ years,Aircraft Mechanic,15.71,Source Verified,credit_card,RENT,NY,114xx,5947.0,0.0,0.0,Oct-1996,1.0,15.0,1.0,0.0,3.0,5.0,13.0,10.0,12.0,0.0,75.0,0.0,0.0,17308.0,71.2%,0.0,83264.0,104766.0,26.0,83264.0,16000.0,,,,,,75472
Charged Off,677.76,13218.79,3006.36,0.0,9534.67,20000.0, 36 months, 12.99%,C2,673.79,Apr-2016,70000.0,10+ years,Educational Diagnostician,31.2,Not Verified,debt_consolidation,MORTGAGE,TX,788xx,2337.0,2.0,0.0,Sep-1998,0.0,12.0,2.0,0.0,5.0,5.0,20.0,9.0,9.0,0.0,60.0,0.0,0.0,19200.0,30.9%,0.0,25702.0,105828.0,29.0,25702.0,31200.0,,,,,,75482
Charged Off,0.0,621.02,130.51,0.0,490.51,20000.0, 36 months,  8.39%,B1,630.34,Apr-2016,86000.0,,,9.67,Source Verified,debt_consolidation,MORTGAGE,NE,691xx,1466.0,0.0,0.0,Dec-1989,0.0,14.0,0.0,1.0,8.0,12.0,31.0,13.0,19.0,0.0,37.5,0.0,0.0,12889.0,50.2%,0.0,20529.0,37925.0,58.0,20529.0,17900.0,,,,,,75488
Charged Off,2454.42,19521.22,9025.25,0.0,8041.55,26225.0, 60 months, 18.99%,D4,680.15,Apr-2016,95000.0,5 years,Driver,19.43,Source Verified,home_improvement,MORTGAGE,MN,563xx,4708.0,2.0,0.0,Mar-2007,0.0,7.0,0.0,3.0,1.0,2.0,8.0,6.0,8.0,1.0,0.0,0.0,0.0,3749.0,30.2%,0.0,32953.0,46167.0,16.0,32953.0,1800.0,,149000.0,17.89,Not Verified,17.89,75495
Charged Off,6626.66,8694.09,983.4,0.0,1084.03,15000.0, 60 months, 13.67%,C3,346.47,Apr-2016,72000.0,2 years,Service technician ,32.97,Not Verified,credit_card,MORTGAGE,TX,786xx,10287.0,1.0,0.0,Oct-1989,1.0,25.0,1.0,1.0,2.0,15.0,4.0,22.0,33.0,1.0,0.0,0.0,0.0,34215.0,37%,0.0,205739.0,275473.0,39.0,98411.0,32200.0,,,,,,75498
Charged Off,547.6,8195.85,1679.09,16.61,5952.55,10000.0, 36 months, 11.99%,C1,332.1,Apr-2016,67000.0,10+ years,Team Lead,38.01,Not Verified,debt_consolidation,OWN,GA,308xx,18379.0,0.0,0.0,May-1997,0.0,17.0,1.0,0.0,2.0,6.0,9.0,12.0,14.0,0.0,33.3,0.0,0.0,16541.0,30.8%,0.0,294056.0,386274.0,25.0,88479.0,31700.0,,,,,,75503
Charged Off,0.0,2093.45,809.68,0.0,1283.77,14475.0, 36 months, 16.29%,D1,510.98,Apr-2016,31500.0,6 years,phlebotomist,22.93,Verified,debt_consolidation,RENT,MI,481xx,1543.0,0.0,0.0,Aug-2007,0.0,11.0,1.0,0.0,4.0,5.0,8.0,8.0,12.0,0.0,50.0,0.0,0.0,7064.0,47.7%,0.0,16976.0,29574.0,20.0,16976.0,10100.0,,,,,,75436
Charged Off,8665.0,11929.92,1055.85,0.0,2209.07,20000.0, 60 months,  8.39%,B1,409.28,Apr-2016,120000.0,10+ years,RN,33.77,Verified,debt_consolidation,RENT,NY,117xx,4883.0,0.0,0.0,Dec-1993,1.0,25.0,2.0,0.0,12.0,14.0,4.0,22.0,28.0,0.0,50.0,0.0,0.0,50929.0,54%,0.0,122097.0,179424.0,32.0,122097.0,71200.0,,,,,,75504
Fully Paid,0.0,48821.9308400645,13821.93,0.0,35000.0,35000.0, 60 months, 21.97%,E4,966.07,Apr-2016,195000.0,10+ years,Vice President,20.22,Source Verified,home_improvement,MORTGAGE,NY,119xx,5554.0,0.0,0.0,Sep-1987,0.0,24.0,1.0,2.0,4.0,30.0,6.0,18.0,49.0,0.0,42.9,0.0,0.0,22183.0,42.3%,0.0,116633.0,176646.0,60.0,116633.0,33800.0,,,,,,79158
Charged Off,7545.66,24967.19,4548.12,0.0,12873.41,25000.0, 60 months,  8.39%,B1,511.59,Apr-2016,82000.0,6 years,Attorney,27.25,Not Verified,debt_consolidation,MORTGAGE,TN,371xx,21630.0,0.0,0.0,Sep-1994,0.0,16.0,1.0,2.0,7.0,11.0,25.0,10.0,17.0,0.0,14.3,0.0,0.0,29288.0,48%,0.0,324452.0,379158.0,43.0,88877.0,50200.0,,,,,,75514
Charged Off,931.03,19310.35,4050.2,0.0,14329.12,21000.0, 36 months, 12.99%,C2,707.48,Apr-2016,130000.0,10+ years,Production Manager,19.64,Verified,debt_consolidation,MORTGAGE,VA,230xx,21526.0,1.0,0.0,Feb-2007,0.0,13.0,2.0,0.0,6.0,8.0,6.0,8.0,11.0,0.0,0.0,0.0,0.0,16447.0,35.4%,0.0,279839.0,348861.0,18.0,70739.0,37000.0,,,,,,75516
Charged Off,0.0,11415.82,4123.58,0.0,7292.24,20000.0, 60 months, 11.47%,B5,439.56,Apr-2016,76000.0,10+ years,CHEMIST/QUALITY CONTROL MANAGER,25.06,Not Verified,credit_card,OWN,PA,184xx,2062.0,1.0,0.0,Mar-1976,1.0,17.0,0.0,8.0,5.0,14.0,8.0,15.0,29.0,1.0,60.0,0.0,0.0,20203.0,47%,0.0,30930.0,70028.0,39.0,30930.0,14200.0,,,,,,75534
Charged Off,0.0,6479.43,2144.34,0.0,4335.09,10000.0, 60 months, 10.75%,B4,216.18,Apr-2016,29000.0,4 years,Teachers aide,8.22,Not Verified,debt_consolidation,MORTGAGE,TX,785xx,9407.0,0.0,0.0,Sep-2005,0.0,12.0,0.0,0.0,2.0,5.0,9.0,10.0,16.0,0.0,0.0,0.0,0.0,6168.0,31.2%,0.0,94067.0,107790.0,26.0,23159.0,15900.0,,,,,,75536
Charged Off,1751.59,5545.92,2293.47,0.0,1500.86,18000.0, 60 months, 19.99%,E1,476.79,Apr-2016,62000.0,< 1 year,Manager,11.37,Not Verified,home_improvement,OWN,MD,216xx,7803.0,0.0,0.0,Sep-1992,0.0,7.0,1.0,3.0,4.0,6.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,902.0,16.7%,0.0,54621.0,63200.0,16.0,14189.0,5000.0,,,,,,75540
Charged Off,0.0,6721.85,1977.79,0.0,4744.06,18000.0, 36 months, 13.67%,C3,612.32,Apr-2016,63000.0,10+ years,Coordinator Special Programs,22.5,Verified,debt_consolidation,MORTGAGE,IL,618xx,6536.0,0.0,0.0,Mar-1992,1.0,15.0,1.0,1.0,3.0,10.0,19.0,11.0,23.0,0.0,100.0,0.0,0.0,13766.0,67.8%,0.0,98041.0,124556.0,43.0,27467.0,10500.0,,,,,,75541
Charged Off,0.0,8868.0,1104.65,0.0,7763.35,9500.0, 36 months,  7.39%,A4,295.03,Apr-2016,60000.0,3 years,President,17.78,Not Verified,major_purchase,RENT,MS,395xx,11391.0,0.0,0.0,Aug-2009,4.0,11.0,1.0,0.0,3.0,4.0,13.0,3.0,7.0,0.0,0.0,0.0,0.0,3563.0,13.7%,0.0,125303.0,161656.0,21.0,32110.0,26100.0,,,,,,75545
Charged Off,1054.17,11543.33,3116.59,40.43,7332.14,24000.0, 36 months, 12.99%,C2,808.54,Apr-2016,64000.0,5 years,Resource Specialist,18.81,Source Verified,debt_consolidation,RENT,CA,908xx,5452.0,1.0,0.0,Sep-2004,1.0,13.0,2.0,0.0,2.0,4.0,20.0,3.0,8.0,0.0,50.0,0.0,0.0,10339.0,64.2%,0.0,65425.0,81668.0,28.0,65425.0,16100.0,,,,,,75548
Charged Off,0.0,842.56,175.74,0.0,666.82,9000.0, 36 months,  8.39%,B1,283.65,Apr-2016,37000.0,10+ years,scheduling coordinator,17.94,Source Verified,debt_consolidation,MORTGAGE,GA,302xx,12978.0,1.0,0.0,Jun-1994,0.0,12.0,0.0,0.0,1.0,7.0,3.0,10.0,18.0,0.0,100.0,1.0,1.0,5437.0,21.4%,0.0,142756.0,170600.0,24.0,11082.0,1000.0,,,,,,75549
Charged Off,0.0,10403.62,3657.83,0.0,6745.79,20000.0, 60 months, 10.75%,B4,432.36,Apr-2016,82900.0,10+ years,General Manager,8.32,Not Verified,home_improvement,MORTGAGE,IL,605xx,2690.0,0.0,0.0,Jul-2006,1.0,8.0,0.0,1.0,3.0,6.0,1.0,8.0,11.0,0.0,75.0,0.0,0.0,21519.0,60.4%,0.0,21519.0,35600.0,12.0,21519.0,19500.0,,,,,,75560
Fully Paid,0.0,38398.5000062533,3398.5,0.0,35000.0,35000.0, 36 months, 20.75%,E2,1314.14,Apr-2016,78000.0,5 years,Home Inspector,16.06,Verified,small_business,MORTGAGE,OH,451xx,7335.0,0.0,0.0,Apr-2008,1.0,8.0,1.0,0.0,2.0,5.0,5.0,6.0,15.0,0.0,0.0,0.0,0.0,4800.0,23.3%,0.0,58681.0,85103.0,24.0,58681.0,5000.0,,,,,,97027
Charged Off,113.39,1724.97,387.99,45.0,1178.59,2000.0, 36 months, 13.67%,C3,68.04,Apr-2016,65000.0,< 1 year,Financial analyst,23.86,Source Verified,home_improvement,MORTGAGE,IN,476xx,10076.0,0.0,0.0,Sep-2008,0.0,9.0,1.0,0.0,3.0,3.0,25.0,4.0,5.0,0.0,100.0,0.0,0.0,6724.0,89.7%,0.0,90687.0,93370.0,30.0,90687.0,3500.0,,,,,,75507
Charged Off,0.0,4615.93,1364.79,0.0,3251.14,9600.0, 36 months, 14.46%,C4,330.26,Apr-2016,30000.0,10+ years,general manager,5.01,Not Verified,home_improvement,MORTGAGE,FL,338xx,25395.0,0.0,0.0,Jan-1990,1.0,5.0,1.0,1.0,2.0,7.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,5634.0,35.4%,0.0,126973.0,138635.0,13.0,5634.0,15900.0,,,,,,75427
Charged Off,624.29,2384.16,379.84,0.0,1380.03,3000.0, 36 months, 10.75%,B4,97.87,Apr-2016,21000.0,,,26.69,Verified,debt_consolidation,RENT,FL,329xx,2452.0,0.0,0.0,May-2007,2.0,9.0,0.0,0.0,3.0,5.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,3860.0,16.6%,0.0,22072.0,45836.0,11.0,22072.0,16300.0,,,,,,75417
Charged Off,0.0,17927.92,5622.24,0.0,12305.68,23000.0, 60 months, 10.75%,B4,497.22,Apr-2016,62000.0,10+ years,Maintenance  tech,17.46,Verified,credit_card,RENT,CA,944xx,5337.0,0.0,0.0,Jun-2000,1.0,8.0,0.0,0.0,5.0,8.0,2.0,7.0,12.0,0.0,60.0,0.0,0.0,37362.0,74%,0.0,37362.0,50700.0,14.0,37362.0,46500.0,,,,,,75402
Charged Off,442.85,17034.53,3477.83,0.0,13113.85,20000.0, 36 months, 11.99%,C1,664.2,Apr-2016,58500.0,10+ years,General Manager,32.41,Source Verified,debt_consolidation,RENT,NE,681xx,4593.0,1.0,0.0,Sep-1995,0.0,36.0,0.0,0.0,4.0,9.0,38.0,8.0,14.0,0.0,50.0,0.0,0.0,11307.0,52.3%,0.0,165359.0,169989.0,52.0,165359.0,11500.0,,,,,,75289
Charged Off,358.34,4705.68,927.13,0.0,3420.21,6000.0, 36 months, 11.47%,B5,197.78,Apr-2016,28000.0,2 years,Bartender,13.54,Source Verified,credit_card,RENT,ID,834xx,689.0,0.0,0.0,Apr-2004,0.0,12.0,0.0,0.0,3.0,4.0,6.0,12.0,15.0,0.0,75.0,1.0,0.0,6887.0,54.2%,0.0,6887.0,12700.0,21.0,6887.0,4600.0,,,,,,75290
Charged Off,0.0,172.08,36.7,0.0,135.38,2750.0, 36 months,  8.39%,B1,86.68,Apr-2016,35000.0,< 1 year,Parts counter person ,19.72,Not Verified,home_improvement,MORTGAGE,PA,194xx,51433.0,1.0,0.0,May-2002,0.0,5.0,1.0,0.0,2.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,3685.0,24.4%,0.0,257163.0,274895.0,10.0,15250.0,11100.0,,,,,,75302
Charged Off,296.77,1547.74,398.58,0.0,852.39,3000.0, 36 months, 15.31%,C5,104.46,Apr-2016,60000.0,5 years,Senior tech,18.54,Source Verified,debt_consolidation,OWN,CA,928xx,46894.0,0.0,0.0,Sep-2002,1.0,9.0,3.0,1.0,1.0,2.0,6.0,5.0,11.0,0.0,100.0,1.0,1.0,5498.0,51.4%,0.0,422046.0,475863.0,21.0,34335.0,2000.0,,,,,,75305
Charged Off,1609.7,7531.43,1523.13,0.0,4398.6,18000.0, 36 months, 11.47%,B5,593.32,Apr-2016,75000.0,6 years,Traffic control,12.38,Source Verified,credit_card,RENT,CA,921xx,2040.0,0.0,0.0,Sep-2011,0.0,11.0,0.0,0.0,3.0,6.0,7.0,10.0,12.0,0.0,50.0,0.0,0.0,15879.0,46.7%,0.0,22438.0,44475.0,19.0,22438.0,19300.0,,,,,,75307
Charged Off,1886.0,14829.97,2063.16,23.91,10856.9,15000.0, 36 months,  9.16%,B2,478.12,Apr-2016,65843.0,,,15.48,Verified,credit_card,MORTGAGE,NV,891xx,29366.0,0.0,0.0,Nov-1977,1.0,8.0,1.0,0.0,3.0,3.0,1.0,6.0,12.0,0.0,100.0,1.0,1.0,16573.0,80%,0.0,234935.0,248800.0,16.0,24609.0,17600.0,,,,,,75310
Charged Off,623.64,14688.44,2566.72,0.0,11498.08,16000.0, 36 months, 10.75%,B4,521.93,Apr-2016,100000.0,9 years,Inspector ,9.2,Source Verified,debt_consolidation,MORTGAGE,AR,727xx,11534.0,0.0,0.0,Sep-2000,2.0,17.0,0.0,0.0,3.0,11.0,10.0,12.0,28.0,0.0,75.0,1.0,1.0,10663.0,58.9%,0.0,173012.0,207095.0,45.0,49945.0,10200.0,,,,,,75317
Charged Off,1089.79,4412.47,1351.2,0.0,1971.48,10000.0, 60 months, 11.99%,C1,222.4,Apr-2016,68000.0,1 year,traffic control agent ,13.78,Not Verified,credit_card,RENT,CA,922xx,31262.0,0.0,0.0,Feb-2013,1.0,9.0,0.0,0.0,3.0,5.0,4.0,6.0,8.0,0.0,50.0,0.0,0.0,11246.0,54.9%,0.0,281356.0,306758.0,13.0,26185.0,13000.0,,,,,,75318
Charged Off,231.85,13000.04,2489.87,19.93,10258.39,12000.0, 36 months, 11.99%,C1,398.52,Apr-2016,90000.0,2 years,Associate Director - Market Risk,10.2,Source Verified,credit_card,MORTGAGE,SC,297xx,15459.0,0.0,0.0,Feb-2008,0.0,8.0,0.0,0.0,5.0,5.0,1.0,6.0,6.0,0.0,100.0,0.0,0.0,24913.0,71.8%,0.0,123675.0,140073.0,9.0,24913.0,25900.0,,,,,,75328
Fully Paid,0.0,11385.4084461873,1785.41,0.0,9600.0,9600.0, 36 months, 11.47%,B5,316.44,Apr-2016,47000.0,6 years,Research Scientist,20.01,Source Verified,debt_consolidation,RENT,MO,631xx,3039.0,0.0,0.0,Mar-2002,0.0,11.0,0.0,0.0,7.0,10.0,0.0,11.0,15.0,0.0,62.5,0.0,0.0,30394.0,74.5%,0.0,30394.0,40800.0,15.0,30394.0,35300.0,,,,,,63821
Charged Off,0.0,4217.96,1520.81,0.0,2697.15,20000.0, 36 months, 16.29%,D1,706.01,Apr-2016,87000.0,10+ years,Assistant Principal,29.02,Not Verified,debt_consolidation,MORTGAGE,CA,955xx,19254.0,0.0,0.0,Dec-1996,0.0,18.0,1.0,0.0,7.0,8.0,12.0,13.0,16.0,0.0,75.0,0.0,0.0,23986.0,64%,0.0,346575.0,422349.0,30.0,100087.0,26900.0,,,,,,75333
Charged Off,9218.41,17850.68,3213.53,0.0,5418.74,25000.0, 60 months, 10.75%,B4,540.45,Apr-2016,150000.0,10+ years,RN,20.11,Source Verified,credit_card,MORTGAGE,MA,020xx,28726.0,1.0,0.0,Apr-1995,0.0,14.0,1.0,0.0,6.0,8.0,4.0,10.0,13.0,0.0,66.7,0.0,0.0,33218.0,68.1%,0.0,402162.0,445904.0,19.0,88147.0,40000.0,,,,,,75341
Charged Off,2910.38,15322.6,4250.14,51.03,8111.05,30000.0, 36 months, 13.67%,C3,1020.53,Apr-2016,104000.0,9 years,Operations Manager,34.27,Verified,credit_card,MORTGAGE,WI,544xx,16883.0,6.0,0.0,Oct-1995,0.0,18.0,2.0,0.0,6.0,15.0,21.0,11.0,22.0,1.0,100.0,0.0,0.0,33285.0,95.4%,0.0,270123.0,311116.0,52.0,138763.0,27200.0,,,,,,75345
Charged Off,2482.0,7679.88,1401.89,0.0,3795.99,9000.0, 36 months, 13.67%,C3,306.16,Apr-2016,29000.0,7 years,Autotech,32.2,Source Verified,debt_consolidation,RENT,NC,282xx,2704.0,0.0,0.0,Dec-2008,0.0,9.0,0.0,0.0,2.0,2.0,2.0,7.0,9.0,0.0,50.0,0.0,0.0,7865.0,51.7%,0.0,24335.0,43013.0,11.0,24335.0,3500.0,,,,,,75349
Charged Off,0.0,716.04,178.82,0.0,537.22,2750.0, 36 months, 10.75%,B4,89.71,Apr-2016,60000.0,1 year,chemist operator,28.22,Not Verified,home_improvement,MORTGAGE,WI,532xx,6868.0,1.0,0.0,Oct-2002,2.0,16.0,2.0,0.0,4.0,9.0,9.0,11.0,18.0,0.0,0.0,0.0,0.0,6182.0,13.6%,0.0,109881.0,173190.0,28.0,54774.0,22800.0,,,,,,75352
Charged Off,0.0,2595.62,477.85,0.0,2117.77,10000.0, 36 months,  7.89%,A5,312.86,Apr-2016,50000.0,,,17.62,Verified,debt_consolidation,MORTGAGE,OH,440xx,24057.0,0.0,0.0,Jun-1992,0.0,8.0,1.0,0.0,5.0,12.0,10.0,6.0,17.0,0.0,0.0,1.0,1.0,4777.0,20.5%,0.0,192455.0,218165.0,30.0,36824.0,21800.0,,,,,,75356
